filepath,theta,phi,turbidity,exposure,elevation,fov
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hAWhti4pHIhKIG1EHO8xCg_F.png,-133.6748173,72.06700947,4.5,0.032332,8.78,91.9
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hAWhti4pHIhKIG1EHO8xCg_B.png,46.32518267,70.76700947,4.5,0.032332,7.48,89.65
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hb2vCZ8bB_K6BoRTolx4yA_F.png,-162.4480857,44.25129317,3.5,0.037352,-7.06,95.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hb2vCZ8bB_K6BoRTolx4yA_B.png,17.55191433,57.37129317,3.5,0.037352,6.06,63.89
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HBc4dnfll3AkkK3OqW0tTw_F.png,-126.5780096,64.77116414,4,0.041955,1.23,94.57
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HBc4dnfll3AkkK3OqW0tTw_B.png,53.42199036,55.28116414,4,0.041955,-8.26,76.86
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HBEZw-NEmlOEKfgjIPheSg_F.png,-18.54486019,54.01242946,4,0.0368,-2.34,80.84
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HBEZw-NEmlOEKfgjIPheSg_B.png,161.4551398,62.62242946,4,0.0368,6.27,90.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hbLUtuFfxC5h0atQX8TNnw_F.png,-156.6597885,38.4331621,3,0.041022,-2.6,76.19
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hbLUtuFfxC5h0atQX8TNnw_B.png,23.34021148,42.5231621,3,0.041022,1.49,74.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hby6v0AbiOn6dh8ZwENrqQ_F.png,23.52003347,68.64655638,4.5,0.029795,-8.14,60.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hby6v0AbiOn6dh8ZwENrqQ_B.png,-156.4799665,75.08655638,4.5,0.029795,-1.7,76.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HcfGYIgt2U2B8itjdI9tZg_F.png,-156.1521471,70.26338327,3.5,0.036451,-5.07,60.71
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HcfGYIgt2U2B8itjdI9tZg_B.png,23.8478529,69.39338327,3.5,0.036451,-5.94,85.15
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HCmiZwyb5CjkVWHuT870oA_F.png,-74.58152903,38.62560864,4,0.029672,-5.25,93.49
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HCmiZwyb5CjkVWHuT870oA_B.png,105.418471,49.84560864,4,0.029672,5.97,92.36
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hcRI4rIReYRf7zzcv49IVA_F.png,156.1050943,43.21120083,3,0.046382,4.88,60.19
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hcRI4rIReYRf7zzcv49IVA_B.png,-23.89490575,43.50120083,3,0.046382,5.17,72.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hCS6WCBaBe-UXR9bqZzH6Q_F.png,-49.93381154,79.16047347,4.5,0.025099,0.56,76.79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hCS6WCBaBe-UXR9bqZzH6Q_B.png,130.0661885,77.28047347,4.5,0.025099,-1.32,62.83
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hcuAUhHAUNHd5S0gdTcz5g_F.png,130.4772552,54.97738875,4.5,0.030364,-9.99,87.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hcuAUhHAUNHd5S0gdTcz5g_B.png,-49.52274476,56.91738875,4.5,0.030364,-8.05,72.26
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HcZO8cQ57Dcpfi9EzwJ4cQ_F.png,12.45667032,59.20366003,3.5,0.038695,3.57,97.19
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HcZO8cQ57Dcpfi9EzwJ4cQ_B.png,-167.5433297,52.22366003,3.5,0.038695,-3.41,90.98
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HC_X5MccXCXx8VqYGQvEVw_F.png,-51.96210965,54.51084663,5,0.024289,-2.22,82.66
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HC_X5MccXCXx8VqYGQvEVw_B.png,128.0378904,64.63084663,5,0.024289,7.9,84.69
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hD0u_pXpTDZDNKz4h-xZOA_F.png,93.25841356,60.25335967,4,0.036716,8.24,88.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hD0u_pXpTDZDNKz4h-xZOA_B.png,-86.74158644,57.73335967,4,0.036716,5.72,82.67
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hd44t-rPbZM4N-7FFjls_g_F.png,25.14636374,38.63970479,3.5,0.030055,-5.3,69.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hd44t-rPbZM4N-7FFjls_g_B.png,-154.8536363,50.73970479,3.5,0.030055,6.8,84.7
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hdAJw0JU00l4LnfP-9J8UA_F.png,-157.98731,66.06547943,5.5,0.024836,2.41,73.89
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hdAJw0JU00l4LnfP-9J8UA_B.png,22.01268998,56.25547943,5.5,0.024836,-7.4,70.24
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HdaR7oF9-AatJTY8XH5_5Q_F.png,10.56789741,59.04737416,4.5,0.027077,-3.97,75.44
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HdaR7oF9-AatJTY8XH5_5Q_B.png,-169.4321026,55.59737416,4.5,0.027077,-7.42,67.38
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hDBAnDOztJukbGAHy1NQ6Q_F.png,-155.2524309,39.26494734,3,0.042303,-2.47,81.66
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hDBAnDOztJukbGAHy1NQ6Q_B.png,24.74756908,48.37494734,3,0.042303,6.64,76.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HDP2o1xHHfP94HSM0ZBvhQ_F.png,127.2384609,63.87747734,4,0.033358,7.15,90.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HDP2o1xHHfP94HSM0ZBvhQ_B.png,-52.76153913,49.05747734,4,0.033358,-7.67,74.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hdxe_dXozVH90daRAEYCMQ_F.png,-163.1952885,53.90198353,4,0.037106,0.31,87.45
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hdxe_dXozVH90daRAEYCMQ_B.png,16.80471152,47.29198353,4,0.037106,-6.3,75.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hECclx6YdnoMtNAVh_VcKQ_F.png,-103.0182334,37.61274816,2.5,0.031486,4.65,83.51
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hECclx6YdnoMtNAVh_VcKQ_B.png,76.98176662,34.28274816,2.5,0.031486,1.32,86.97
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hECfvYva1ZWOJFS5lcGUHQ_F.png,109.0156127,74.21464812,4,0.036506,-2.65,91.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hECfvYva1ZWOJFS5lcGUHQ_B.png,-70.98438733,85.40464812,4,0.036506,8.54,62.28
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hechs-gHv9Zf1pM5412-aA_F.png,-11.11060698,55.09171645,4.5,0.02549,-8.24,96.79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hechs-gHv9Zf1pM5412-aA_B.png,168.889393,62.58171645,4.5,0.02549,-0.75,78.82
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HeKgzGTEQCxyupxYW7CtVg_F.png,-157.4938835,47.2814734,3.5,0.04039,-5.24,76.18
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HeKgzGTEQCxyupxYW7CtVg_B.png,22.50611655,59.4214734,3.5,0.04039,6.9,86.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/heqYaXkhyl7Tp9ti8BChwg_F.png,64.77332124,76.78005254,4.5,0.032683,1.6,86.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/heqYaXkhyl7Tp9ti8BChwg_B.png,-115.2266788,69.16005254,4.5,0.032683,-6.02,75.44
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HeynO8Fv2oix8U2cfhc3Cg_F.png,57.9963166,52.14967127,4.5,0.03236,1.6,84.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HeynO8Fv2oix8U2cfhc3Cg_B.png,-122.0036834,44.17967127,4.5,0.03236,-6.37,74.96
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HEzi1kbN9oZVdT4wRgttiQ_F.png,31.31076152,44.25390633,3.5,0.04833,-7.58,79.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HEzi1kbN9oZVdT4wRgttiQ_B.png,-148.6892385,42.70390633,3.5,0.04833,-9.13,67.94
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hF6HOHYSOyfhvjjqJAekZQ_F.png,-87.08707142,48.9955658,4,0.034673,-1.14,91.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hF6HOHYSOyfhvjjqJAekZQ_B.png,92.91292858,57.3055658,4,0.034673,7.17,95.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hfe0UqN_OQna187RVMEIuQ_F.png,120.8978484,46.94835886,3.5,0.040226,-6.1,89.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hfe0UqN_OQna187RVMEIuQ_B.png,-59.10215164,43.32835886,3.5,0.040226,-9.72,71.17
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HFgUwupqaXc1E6cEudFYVA_F.png,-27.50129236,68.94524551,3.5,0.046664,5.56,93.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HFgUwupqaXc1E6cEudFYVA_B.png,152.4987076,59.71524551,3.5,0.046664,-3.67,66.53
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hfNfjFzLSVJWBNpQou8JBg_F.png,66.30342524,84.36831565,4,0.034738,7.96,99.98
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hfNfjFzLSVJWBNpQou8JBg_B.png,-113.6965748,85.17831565,4,0.034738,8.77,93.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HFUh0tF-UP_3M2dB7GSRcg_F.png,56.34439626,63.31465973,4.5,0.028738,-9.87,63.68
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HFUh0tF-UP_3M2dB7GSRcg_B.png,-123.6556037,65.37465973,4.5,0.028738,-7.81,95.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HFy3rfsgW4W3G4SPLsUC7w_F.png,78.53922963,58.31312983,4,0.03714,5.65,99.08
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HFy3rfsgW4W3G4SPLsUC7w_B.png,-101.4607704,49.33312983,4,0.03714,-3.33,82.74
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hg2nODPB-Egc6LLbFoFnfQ_F.png,-161.4583131,49.75929146,2.5,0.064907,-7,80.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hg2nODPB-Egc6LLbFoFnfQ_B.png,18.54168687,60.24929146,2.5,0.064907,3.49,99.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hge8tmwV20sH_hcFqthQjw_F.png,121.5135578,69.51571707,4.5,0.032008,-5.2,79.84
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hge8tmwV20sH_hcFqthQjw_B.png,-58.48644217,83.17571707,4.5,0.032008,8.46,98.35
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HGGTUHlssTXNm5lt1CgB0A_F.png,-20.62031671,47.50613359,4,0.026509,3.76,95.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HGGTUHlssTXNm5lt1CgB0A_B.png,159.3796833,45.61613359,4,0.026509,1.87,91.29
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hGrNNDF2UCtW1zyFf892rA_F.png,-133.4728536,76.60538089,5.5,0.027184,8.15,75.52
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hGrNNDF2UCtW1zyFf892rA_B.png,46.52714642,76.58538089,5.5,0.027184,8.13,89.57
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hgrrud75ql2GUniKLfL8vA_F.png,54.92285192,46.24163825,4,0.030952,-2.93,74.67
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hgrrud75ql2GUniKLfL8vA_B.png,-125.0771481,44.48163825,4,0.030952,-4.69,73.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hgSHXyZlReVmhttOzFNU9g_F.png,138.2125706,54.24878879,4,0.033428,6.55,84.74
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hgSHXyZlReVmhttOzFNU9g_B.png,-41.78742944,53.95878879,4,0.033428,6.26,65.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HGTyuvaR7CkzeMCz8TuzIQ_F.png,-32.77350392,83.32186772,4.5,0.02635,5.8,81.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HGTyuvaR7CkzeMCz8TuzIQ_B.png,147.2264961,75.34186772,4.5,0.02635,-2.18,94.29
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hGx6B6-0sWGzZjn_sIA-Yg_F.png,117.1981357,81.89709324,4.5,0.026752,3.49,61.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hGx6B6-0sWGzZjn_sIA-Yg_B.png,-62.80186434,74.29709324,4.5,0.026752,-4.11,87.52
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hH7CyJacYiXSroMDLR_kVg_F.png,78.08973426,64.45014181,4.5,0.033473,-5.96,87.6
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hH7CyJacYiXSroMDLR_kVg_B.png,-101.9102657,64.92014181,4.5,0.033473,-5.49,93.24
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HHgIOz5aO51KvncYiBzbsQ_F.png,-99.06713526,73.92965491,4.5,0.031821,-0.08,81.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HHgIOz5aO51KvncYiBzbsQ_B.png,80.93286474,76.41965491,4.5,0.031821,2.41,71.36
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hHsdX7iTnSWwNhCgTZlEmA_F.png,-101.8760416,63.42580902,4.5,0.044352,6.57,67.52
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hHsdX7iTnSWwNhCgTZlEmA_B.png,78.12395843,59.80580902,4.5,0.044352,2.95,66.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HHTHnFNAWfx4gd0ZNQKuuA_F.png,76.4048901,42.19402861,3.5,0.035837,-7.32,91.71
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HHTHnFNAWfx4gd0ZNQKuuA_B.png,-103.5951099,47.61402861,3.5,0.035837,-1.9,99.2
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hh_Dq5tGyDppPeye_kVuPA_F.png,-151.7761199,43.75434333,3.5,0.033575,2.02,60.16
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hh_Dq5tGyDppPeye_kVuPA_B.png,28.22388006,50.97434333,3.5,0.033575,9.24,70.4
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HI2lKF23RAUq38MHb__N-Q_F.png,-39.77691898,48.24410887,3.5,0.041918,-1.82,81.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HI2lKF23RAUq38MHb__N-Q_B.png,140.223081,50.54410887,3.5,0.041918,0.48,71.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hI5L3kVKhP9E-eJZmg08fQ_F.png,-46.35217817,61.5052407,5.5,0.024531,-6.04,89.65
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hI5L3kVKhP9E-eJZmg08fQ_B.png,133.6478218,64.1852407,5.5,0.024531,-3.36,98.89
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hii9iqXCumVzV52rMGqOkg_F.png,81.7777881,43.44624376,3,0.042542,2.63,69.16
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hii9iqXCumVzV52rMGqOkg_B.png,-98.2222119,40.93624376,3,0.042542,0.12,62.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hIJdXk8D47hDHY_DAyy7og_F.png,-130.4298077,48.88811187,4,0.03694,-8.85,99.62
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hIJdXk8D47hDHY_DAyy7og_B.png,49.57019229,54.05811187,4,0.03694,-3.68,90.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hIJxHNqf2_-hIsilMVOVTg_F.png,-34.82155711,45.53937342,2.5,0.059689,0.9,67.63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hIJxHNqf2_-hIsilMVOVTg_B.png,145.1784429,53.09937342,2.5,0.059689,8.46,62.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HitK-kiAJih9JM_C_AOGTA_F.png,175.302352,73.19373806,4,0.036658,-9.06,91.01
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HitK-kiAJih9JM_C_AOGTA_B.png,-4.69764803,82.49373806,4,0.036658,0.24,70.52
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hjAmN-MlDp2KF4cThOC4QQ_F.png,58.77488424,57.99868734,4.5,0.029582,-2.28,86.06
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hjAmN-MlDp2KF4cThOC4QQ_B.png,-121.2251158,59.28868734,4.5,0.029582,-0.99,98.24
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hJgBQ4XuaNAXyLsf0Ih2Wg_F.png,78.68431521,48.47797665,3.5,0.036895,-1.01,93.28
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hJgBQ4XuaNAXyLsf0Ih2Wg_B.png,-101.3156848,51.86797665,3.5,0.036895,2.38,98.32
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HjKgvIZdLDhr_3KBTEK3jA_F.png,173.2785073,47.56534231,3.5,0.036535,-9.14,67.18
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HjKgvIZdLDhr_3KBTEK3jA_B.png,-6.72149266,57.17534231,3.5,0.036535,0.47,85.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hjwTOhYn5inb2PkIMTddhg_F.png,-41.48412193,72.7551812,4.5,0.031163,-1.96,81.8
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hjwTOhYn5inb2PkIMTddhg_B.png,138.5158781,73.5351812,4.5,0.031163,-1.18,66.47
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HK0k5rti5KiRCjTUUJTDfA_F.png,174.4941242,50.44826367,3,0.044225,0.96,94.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HK0k5rti5KiRCjTUUJTDfA_B.png,-5.50587581,43.55826367,3,0.044225,-5.93,76.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HK6BIz2R-Q7IkLk0sY4S0w_F.png,-87.93179403,52.59906875,4,0.034362,-3.44,64.09
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HK6BIz2R-Q7IkLk0sY4S0w_B.png,92.06820597,56.79906875,4,0.034362,0.76,83.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hk7pwXjjIV9Q93TZHpnv4g_F.png,23.36512135,56.19510707,3,0.052566,6.65,66.06
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hk7pwXjjIV9Q93TZHpnv4g_B.png,-156.6348787,50.25510707,3,0.052566,0.71,63.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hKayIEFbiPpduCUteqBfKw_F.png,81.47677939,39.5218261,2.5,0.045047,1.19,62.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hKayIEFbiPpduCUteqBfKw_B.png,-98.52322061,32.7918261,2.5,0.045047,-5.54,60.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hKhw0f8yDuT0EzhzVaXleg_F.png,-121.1135918,41.79499906,3.5,0.03608,-2.55,95.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hKhw0f8yDuT0EzhzVaXleg_B.png,58.88640819,42.07499906,3.5,0.03608,-2.27,73.18
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hkogjKDarlyn19_C2z8KbQ_F.png,127.3465077,71.4005438,4,0.040214,-0.97,89.94
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hkogjKDarlyn19_C2z8KbQ_B.png,-52.65349234,70.1805438,4,0.040214,-2.19,85.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HkPKoSWHvGu43WiDPnTqgQ_F.png,9.13862205,68.49614868,4,0.037622,4.88,75.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HkPKoSWHvGu43WiDPnTqgQ_B.png,-170.861378,66.26614868,4,0.037622,2.65,67.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hKpRg7dgucoWlOlFDXqbOA_F.png,-113.0187279,75.04559893,4.5,0.034108,-2.36,77.32
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hKpRg7dgucoWlOlFDXqbOA_B.png,66.98127214,86.89559893,4.5,0.034108,9.49,85.5
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HkRP_2PKMzUAPEu1w8aQfw_F.png,60.43174737,56.66404922,3.5,0.046949,1.96,85.58
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HkRP_2PKMzUAPEu1w8aQfw_B.png,-119.5682526,50.46404922,3.5,0.046949,-4.24,76.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HkrZTK2Y-9SOZCl2rsK3DQ_F.png,-163.6421371,51.52197909,3.5,0.054595,0.21,65.87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HkrZTK2Y-9SOZCl2rsK3DQ_B.png,16.35786286,54.78197909,3.5,0.054595,3.47,81.4
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hKsF1qNuUJZPj5gQ6oxfuQ_F.png,-97.30943184,61.74048541,3.5,0.048222,-1.24,61.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hKsF1qNuUJZPj5gQ6oxfuQ_B.png,82.69056816,71.35048541,3.5,0.048222,8.37,66.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hl1CALkejJXgWN8KfVZJDQ_F.png,48.05369735,54.59116587,4,0.031917,-1.7,92.53
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hl1CALkejJXgWN8KfVZJDQ_B.png,-131.9463027,49.37116587,4,0.031917,-6.92,69.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hl9hUVdnN9pQvEseUE5kxA_F.png,-177.2928884,43.27223977,3.5,0.033992,-2.58,79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/Hl9hUVdnN9pQvEseUE5kxA_B.png,2.707111606,39.94223977,3.5,0.033992,-5.91,81.82
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HlButXmblW6buyJpANVRVQ_F.png,-21.89602099,57.55315292,4.5,0.02656,-4.63,89.77
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HlButXmblW6buyJpANVRVQ_B.png,158.103979,65.57315292,4.5,0.02656,3.39,90.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HlGvEONGSlFzUrLAyJlOkA_F.png,-6.684029653,68.96208792,4,0.043458,5.98,97.87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HlGvEONGSlFzUrLAyJlOkA_B.png,173.3159703,66.06208792,4,0.043458,3.08,83.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hLuCepEVdbACS76JwpxovA_F.png,132.4288044,57.88909035,4.5,0.033234,-2.38,60.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hLuCepEVdbACS76JwpxovA_B.png,-47.57119563,69.13909035,4.5,0.033234,8.87,80.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HLvYhWiX7HYJfwC_0kt7sw_F.png,-7.323142755,72.67922671,4.5,0.030122,0.5,79.77
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HLvYhWiX7HYJfwC_0kt7sw_B.png,172.6768572,66.79922671,4.5,0.030122,-5.38,90.41
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hLwBZQIeQbm5QZVokY0GDA_F.png,54.33540214,61.1726943,4,0.040508,5.79,92.14
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hLwBZQIeQbm5QZVokY0GDA_B.png,-125.6645979,53.1626943,4,0.040508,-2.22,95.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HLYDBgJ55jcrqA6agt68aQ_F.png,40.64207354,60.45278637,4,0.040735,1.39,83.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HLYDBgJ55jcrqA6agt68aQ_B.png,-139.3579265,55.87278637,4,0.040735,-3.19,61.05
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HLyNI0p-y8WRSsZQ4D69ZQ_F.png,-128.9335489,46.52942762,4.5,0.038437,-5.32,98.08
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HLyNI0p-y8WRSsZQ4D69ZQ_B.png,51.06645109,43.51942762,4.5,0.038437,-8.33,76.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hm53JLuQcuf5AyqBWeATQA_F.png,-18.035445,55.0069439,3.5,0.050661,-7.17,80.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/hm53JLuQcuf5AyqBWeATQA_B.png,161.964555,58.4969439,3.5,0.050661,-3.68,89.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/HmGU7ihQJTXeWlnmGtyC5g_F.png,-0.3303691,43.99880323,3.5,0.051129,-9.12,60.04
